predict_price,real_price
9.3275,5.8
8.9626,5.8
6.636,8.4
5.1615,8.4
6.5496,8.4
5.6538,9.9
4.0619,12.4
4.6755,5.8
5.8152,5.8
4.7496,12.3
4.5876,5.8
4.5531,5.8
5.385,0.1
5.8615,-3.0
3.5918,2.5
5.2293,2.6
5.8472,8.2
5.526,8.3
3.932,-2.0
5.1785,6.2
4.8364,10.6
5.668,10.9
5.0597,11.0
6.0324,13.6
5.5058,17.5
6.9279,17.5
6.3888,13.5
8.5447,11.1
7.1696,7.4
6.9641,4.4
5.7266,0.1
7.3757,-0.1
6.6249,17.2
7.7125,13.7
7.252,13.6
8.218,13.6
6.7758,13.5
8.9067,-6.2
9.1698,7.3
9.6074,7.2
8.1251,7.1
8.0328,7.2
7.9222,7.3
7.7574,7.4
7.1523,4.5
8.1569,6.1
8.5598,13.6
7.9378,14.5
6.7394,10.4
9.3948,19.4
9.3683,19.4
9.0117,17.1
8.7411,17.1
8.4929,18.5
8.4941,18.6
7.2432,23.3
7.4781,17.0
8.0458,16.8
7.5849,23.2
6.2152,23.1
6.336,18.0
7.5426,17.5
7.2863,16.8
7.3706,15.6
7.8159,14.3
7.9683,13.9
7.6559,13.5
6.3609,11.1
7.0101,13.2
5.7617,13.2
4.4656,13.2
2.8793,11.4
3.9324,11.3
4.3866,13.2
3.1354,13.2
3.1611,13.2
4.4438,11.1
3.8985,13.3
4.1837,11.4
3.4698,6.6
4.4342,14.5
2.5514,17.5
2.1211,10.6
1.3141,10.5
3.0706,9.1
2.3256,9.1
1.889,4.4
2.8816,4.5
2.4483,6.6
3.5393,9.7
2.6313,7.5
2.833,10.7
3.7684,10.7
3.1857,9.7
2.745,11.8
2.7041,7.5
3.2739,11.5
3.371,11.6
3.6302,13.6
3.8761,13.7
4.8004,9.9
5.1234,9.4
4.2219,11.3
4.0187,9.4
4.8975,9.4
4.7873,9.8
4.9794,11.3
4.408,9.4
4.7447,9.2
5.4229,9.1
4.1482,9.0
3.5182,8.0
4.0151,5.1
4.1682,5.9
3.0001,5.9
3.0019,5.9
4.489,5.0
3.7859,5.0
3.2517,5.6
2.8935,5.0
3.485,1.9
2.6773,5.2
1.3851,5.3
1.788,5.9
2.9975,6.0
2.4986,5.2
1.6849,1.9
2.0744,0.0
2.8886,5.3
2.9933,5.3
1.6933,1.4
2.5861,1.3
2.7381,5.1
1.6865,5.1
1.5262,2.8
2.3705,5.1
3.3939,5.3
2.4659,6.0
2.1143,9.4
2.3835,5.7
2.1058,3.0
2.7382,3.0
1.0709,2.9
2.6893,2.9
2.6269,2.1
2.9565,2.9
2.5725,3.0
2.5873,1.3
1.4907,1.9
2.2671,1.3
2.2271,1.9
2.5289,1.9
1.6947,2.0
2.4749,3.0
2.4023,1.4
3.2572,1.3
2.0396,1.3
3.2371,0.0
2.8591,0.0
2.6855,2.7
1.5762,3.5
2.6852,3.6
3.1664,1.1
3.4279,1.4
2.905,3.5
3.7326,3.6
4.3956,1.4
3.6015,2.2
3.6886,1.4
4.9283,0.8
4.9492,2.0
4.6146,5.0
3.5502,5.1
4.3415,6.4
4.1177,5.0
3.5954,6.4
4.05,6.5
5.1734,5.8
5.1532,6.5
3.9528,5.0
3.6719,5.1
4.3098,5.0
4.0416,5.1
4.2051,5.1
4.1217,5.0
4.748,5.0
4.3669,5.0
3.3828,5.0
4.5033,5.0
4.8292,5.0
4.421,5.0
3.4668,4.3
3.3255,4.3
2.6159,7.3
3.3483,8.0
3.0013,8.3
3.0097,8.8
3.4584,9.5
3.5097,9.6
2.5652,9.7
3.3048,9.8
3.1489,8.0
3.1002,5.0
2.1158,8.6
1.8866,9.5
1.0116,9.6
1.838,9.7
1.7617,9.8
1.5415,10.0
1.5149,9.9
2.8184,10.0
2.5142,7.2
3.0424,7.2
1.7762,7.3
4.0037,10.0
4.1866,11.0
3.5436,10.1
1.0875,10.1
2.7826,10.9
2.4928,11.0
1.7709,10.1
1.407,7.5
3.1593,7.3
2.6529,5.0
2.6077,2.1
1.8988,1.3
4.5824,4.8
3.3642,4.7
3.168,5.0
2.1636,6.2
3.2818,13.6
3.1836,16.9
2.2985,21.0
1.2655,23.8
3.4444,23.3
3.6239,24.0
3.3477,25.0
3.0159,25.1
4.4327,24.0
3.7814,24.0
3.2724,20.4
2.7706,20.4
3.5619,25.0
4.2564,25.2
3.8319,26.7
3.4163,27.0
5.4995,27.8
5.9507,28.4
5.2176,29.0
4.7095,34.4
5.9263,36.5
5.6552,36.5
3.8356,15.0
4.0253,31.6
4.6014,24.8
4.9647,16.8
3.8423,15.0
4.005,11.4
5.2876,11.3
4.9806,10.0
4.5757,8.9
3.473,8.8
4.8308,6.8
4.9406,3.0
4.6432,1.2
3.7168,0.8
3.9855,0.0
3.8186,17.3
3.078,-0.1
3.4169,18.5
5.0456,24.5
3.8036,24.6
3.5898,20.1
2.9614,0.1
3.8761,0.4
3.6243,1.3
4.205,2.5
3.0969,1.9
3.6219,2.5
3.6907,13.3
4.2247,1.7
3.586,1.7
3.7741,1.9
3.7394,5.8
4.6758,6.1
3.6334,8.6
4.1947,8.6
3.9774,10.8
4.5139,16.2
3.947,17.0
3.8674,18.1
3.9166,28.5
3.5627,29.6
3.1535,32.0
3.3761,20.1
3.9113,18.1
3.6024,18.1
3.1706,18.1
2.6206,23.2
2.7093,18.1
2.5435,18.1
3.2165,19.4
2.6542,16.9
3.3433,16.4
3.8735,16.2
2.9356,16.1
3.1899,15.2
4.0862,23.1
3.8893,17.2
3.551,15.8
3.0419,18.9
5.8909,18.5
5.0153,18.4
5.1486,18.3
6.5101,14.3
6.5575,14.2
6.8978,11.5
5.2974,11.0
5.6871,9.5
6.3925,3.4
5.4307,3.4
4.4569,7.4
5.2337,7.3
5.9634,3.5
6.4759,3.4
5.2441,3.4
5.2879,3.9
5.2571,16.8
6.4559,16.3
5.2624,14.0
5.6653,15.0
6.0515,18.9
6.39,20.6
4.834,18.8
6.164,21.1
6.8962,25.4
7.6846,25.3
5.6665,28.7
4.7418,26.9
5.1621,28.7
7.262,32.0
5.8128,30.2
6.0867,29.4
6.4639,34.5
6.3806,32.9
4.6995,29.4
5.6861,29.2
5.6993,29.2
6.6212,30.0
4.7105,32.3
4.2125,32.3
4.3502,32.4
5.3145,30.0
4.1335,30.1
4.6899,30.0
4.6912,30.0
5.0297,29.2
3.8395,28.7
4.3656,19.7
4.1007,18.8
4.7195,18.7
3.2676,17.7
2.9236,16.0
3.3424,15.0
3.6462,15.1
2.3249,14.7
2.686,8.7
2.8663,8.6
2.9014,7.1
2.6424,7.0
2.7447,5.0
2.5043,1.3
5.399,32.5
4.5872,33.5
3.561,33.6
3.8029,1.3
4.085,33.6
4.1754,1.3
3.7167,1.3
7.149,32.4
8.3656,31.5
9.4489,17.1
9.9044,1.3
11.1764,10.6
11.7972,32.4
11.8098,33.6
10.9221,30.5
10.0376,30.4
11.3165,17.3
11.7239,9.1
11.0884,1.4
10.4455,1.3
11.085,1.2
13.6532,1.0
12.8581,0.2
11.0635,0.0
11.9289,19.7
14.8515,30.3
13.0905,30.4
13.0187,17.4
14.1565,15.2
14.5544,1.5
13.3199,0.0
12.2953,4.0
13.728,30.2
14.9952,30.4
13.626,30.6
11.8324,4.0
12.5439,0.0
12.4616,0.0
11.9842,15.1
12.4753,0.0
14.2552,0.0
14.8574,7.6
14.1816,7.6
13.9214,0.0
13.6751,8.7
15.1673,7.7
14.2251,0.1
13.1419,8.6
13.0381,0.2
13.5764,1.6
13.4844,0.2
13.085,0.1
13.3867,0.0
13.7542,0.0
13.2203,4.4
12.0547,8.6
12.2666,0.0
13.5288,0.0
14.2967,4.4
12.0563,4.4
11.6456,0.1
13.2973,0.0
12.9812,4.4
12.0049,4.4
12.2436,0.1
14.0618,0.0
15.7798,4.4
14.3803,7.9
11.8826,8.5
12.7259,8.8
14.0889,19.4
12.3161,4.4
11.4836,-4.1
13.2109,15.3
12.9778,6.9
11.1995,6.0
11.5326,11.1
12.031,7.0
11.1465,6.0
10.4144,0.4
9.0252,0.3
10.7028,-0.1
10.9638,11.0
9.2623,-11.0
8.2285,-4.0
9.3708,-0.2
9.1164,-1.1
8.7046,-4.1
7.9101,9.0
8.765,3.6
8.0826,9.0
6.8416,10.0
6.4236,11.5
8.1411,13.0
8.1902,14.8
5.9677,14.9
5.0548,10.9
5.6598,14.9
4.5146,14.9
5.1181,11.0
5.2777,14.9
5.2674,18.7
5.2652,23.5
5.0772,26.8
4.3534,29.0
6.6837,29.0
6.2713,12.9
5.3769,13.0
5.1589,13.0
4.942,26.7
6.9273,17.7
7.7544,13.0
10.4685,12.9
10.3656,11.9
10.228,11.1
10.4538,11.0
8.8138,10.1
9.9496,10.0
9.8035,9.1
9.2047,-13.2
7.4259,5.8
8.1985,13.4
7.5542,0.2
6.9336,0.2
8.1553,2.0
7.9966,4.9
8.1702,7.0
8.6067,7.9
7.1034,13.3
7.4707,13.4
7.4844,15.7
7.2581,15.8
6.8756,3.3
7.6183,2.0
6.1094,0.7
6.308,0.6
7.0601,0.2
7.1022,-3.8
6.9945,0.3
7.8541,5.7
6.7272,0.3
7.0116,-0.1
6.8991,11.6
7.6168,11.9
8.1856,5.7
8.6585,5.8
9.1077,0.3
8.496,0.1
9.8229,12.0
9.7339,12.3
8.9242,17.8
10.3317,20.1
9.6296,20.1
9.0415,24.0
8.9654,12.0
10.7593,12.1
13.3676,24.0
13.7107,24.0
14.0461,24.1
12.6975,24.0
13.1196,17.0
12.8387,14.7
13.6679,12.1
14.7947,9.3
13.2639,7.4
13.4408,24.0
14.9973,17.0
15.1917,14.7
16.056,12.1
17.0142,9.3
17.657,7.4
16.6243,7.1
17.94,6.8
20.3411,3.4
20.0553,1.6
19.4497,0.1
18.7068,-24.1
20.4435,-0.1
20.865,0.0
19.1365,7.8
19.101,8.8
19.3385,9.1
19.2972,12.8
19.2473,0.0
19.8939,8.2
21.9411,-3.7
21.2566,4.5
19.9552,9.0
18.893,4.6
20.5811,8.9
21.3105,4.7
18.5872,4.5
18.704,-8.9
18.595,0.0
19.4307,-0.1
18.0444,0.1
17.2175,0.1
18.4007,0.1
18.5589,0.0
16.1426,0.0
15.3742,0.0
16.5534,0.0
17.2605,0.1
12.9351,7.3
13.9362,-6.9
13.2151,0.4
13.4162,0.4
12.1038,0.5
12.2755,5.7
12.8145,8.8
13.2399,-1.2
10.7445,-0.1
11.9895,7.5
13.3215,7.5
14.2516,-0.1
12.0525,7.4
12.785,7.4
12.4727,0.0
11.8617,7.3
11.2254,7.4
12.6798,9.3
12.2777,9.3
12.0358,-1.6
11.0279,12.1
11.263,12.2
12.7808,13.9
14.1079,15.2
13.5483,-0.1
14.3649,12.0
15.0572,15.1
13.9776,14.9
11.4749,15.2
12.7883,17.9
12.6042,18.0
12.997,20.6
11.3841,20.9
11.9087,22.6
13.1658,15.1
15.9444,21.7
14.032,1.0
15.7396,1.0
16.7696,12.0
15.4504,12.0
12.3683,5.7
15.4383,12.0
15.4703,22.6
15.836,24.7
14.3506,25.2
13.9271,29.3
16.1476,31.6
18.185,34.1
16.077,34.2
17.6033,0.1
18.8167,5.4
17.014,6.1
15.0346,6.1
18.8468,17.2
19.8926,11.8
19.9385,0.2
19.2102,17.1
18.4695,0.3
20.4034,-4.5
21.6744,11.2
19.8583,12.7
19.1005,11.1
19.651,7.4
18.5397,11.1
17.7664,12.7
19.8891,16.2
21.0175,20.5
21.9047,14.2
20.9561,14.2
18.7604,16.6
20.8732,14.3
21.7577,14.2
19.1538,7.4
17.5299,20.1
17.3759,20.2
17.2814,20.3
17.8839,7.5
18.1518,7.4
19.5614,-5.5
21.208,-0.2
20.4799,6.6
17.4439,14.2
20.5404,6.6
22.4445,12.6
19.6155,14.7
18.533,6.6
19.7233,6.7
18.5822,6.6
19.7352,14.6
19.1251,14.7
19.9576,6.6
20.8432,6.6
20.394,13.9
17.3543,8.2
20.4027,8.2
21.2023,6.6
19.4298,0.3
18.146,0.2
19.9667,-4.2
18.1743,3.6
17.6863,6.6
17.0119,12.7
18.2978,13.1
18.3638,14.0
17.1295,14.7
14.8258,15.1
17.7151,15.4
17.4741,15.1
15.2372,17.9
15.3806,17.9
16.6653,12.5
14.5754,17.8
12.8622,17.8
14.0297,17.8
15.7495,7.4
14.7908,7.4
13.1551,8.4
13.2035,20.1
15.4019,24.6
14.5433,24.7
11.4307,25.0
11.6246,28.8
11.2212,28.9
8.6948,32.0
8.8807,32.7
11.4526,33.0
11.0534,33.3
9.9717,35.0
9.8242,35.7
10.6129,24.7
11.4635,13.0
10.6724,10.1
9.3861,10.1
8.1953,9.8
7.9075,9.8
5.5201,9.7
5.8338,9.3
8.2522,9.7
7.8157,9.3
6.5942,6.8
6.9675,9.4
7.1634,9.6
7.7109,6.9
6.6731,9.3
7.0408,7.0
7.208,7.0
7.9168,6.9
7.5702,6.8
6.9593,4.4
8.1733,-0.2
7.2581,8.7
7.5367,8.8
8.222,9.1
7.3282,-0.1
6.8339,0.0
7.9523,0.0
8.3587,-9.5
6.6999,0.0
5.7079,-0.5
6.778,0.4
7.6786,13.9
7.3281,14.0
6.1119,14.1
6.8999,14.4
8.4977,27.1
6.3041,1.6
4.9642,-7.0
6.7163,-7.3
9.1693,4.5
7.6011,12.7
6.8153,-12.7
7.8748,-0.2
8.7712,-0.1
8.1726,2.4
7.2974,2.4
6.9999,7.4
8.6921,11.6
6.7958,14.7
5.6929,19.4
6.4885,22.2
7.4832,26.7
7.9403,27.4
6.6097,21.5
7.6374,-19.1
7.4788,2.3
8.112,0.0
7.1778,2.3
7.6281,2.4
8.6883,8.2
7.5853,8.3
6.4375,0.0
7.8375,0.0
7.6241,8.3
5.9029,0.0
3.8701,-3.5
6.6064,4.7
6.3103,4.8
6.6564,0.0
6.4143,4.8
7.3894,-4.8
7.3535,0.0
7.31,10.9
6.2589,10.8
7.9596,0.0
6.6402,10.8
5.7889,10.9
3.5269,0.1
5.2117,0.0
6.6951,0.0
5.9178,5.3
4.5538,5.4
4.8461,10.6
5.1453,10.7
6.0792,21.6
5.2794,29.7
5.7659,31.6
5.5206,32.3
6.2851,33.8
5.282,22.9
4.9027,23.4
4.8973,36.1
3.509,25.5
5.1082,20.2
6.3264,37.1
5.5741,37.0
6.5613,37.0
5.7516,47.9
6.7961,37.0
5.3819,30.4
7.8744,38.0
8.0821,47.8
8.2147,47.9
5.9024,49.8
6.3809,50.6
6.1179,51.0
7.0169,53.1
5.5173,55.0
7.2075,39.2
6.0117,43.0
7.5752,55.0
5.2681,49.4
7.3176,49.4
8.2162,49.9
9.0649,50.0
7.8526,43.9
7.9265,40.3
8.5804,40.3
6.0985,40.3
5.187,49.0
6.068,49.5
6.6406,39.8
5.4982,38.0
4.8982,37.7
5.1706,32.9
5.4682,26.2
4.1303,26.7
4.0038,26.7
4.2661,26.7
4.9427,26.3
2.6545,26.7
2.2692,26.4
3.095,26.3
3.4086,26.2
2.7151,25.8
2.1482,25.5
6.8238,25.5
7.2301,24.1
6.6706,23.1
4.8351,14.0
6.5135,10.2
7.7684,8.1
7.6595,3.8
5.7865,3.7
5.8224,3.2
7.3651,3.1
8.0204,3.1
5.6103,-3.0
5.8867,0.1
6.2503,0.0
7.9116,0.0
5.0492,0.1
5.5787,0.0
7.2757,0.1
8.173,0.1
4.5217,0.1
5.3255,-0.1
7.5789,0.0
8.5509,-0.1
3.7378,9.5
4.7315,0.0
5.16,9.5
6.4783,13.2
3.528,16.9
4.1881,16.0
6.2076,13.2
7.2039,9.5
3.8588,-5.2
4.0858,11.6
6.9772,11.7
7.1826,11.6
1.8444,10.7
2.8048,10.6
3.8566,10.6
4.3754,10.6
2.6045,-10.6
2.104,-0.1
3.4723,0.0
2.4243,0.0
0.9666,-0.1
1.6135,0.8
4.1267,0.9
3.8475,0.9
0.1604,3.9
1.2623,-0.6
2.7065,0.0
3.0604,3.3
1.6138,3.3
1.7822,3.3
3.8295,6.0
2.2185,19.8
-0.3469,20.0
1.8826,0.0
4.4273,19.9
3.9025,-1.8
1.6256,-13.1
5.5262,-5.1
6.8706,-0.5
3.616,-0.4
2.127,1.5
3.5556,-0.8
4.9269,0.0
4.5932,3.6
2.2766,-3.6
3.2889,0.0
5.6831,-0.6
4.7328,0.1
2.8755,7.3
2.7027,7.4
3.5121,-0.1
2.1902,7.3
2.0986,7.3
2.065,-1.6
3.3466,5.7
2.8242,15.8
1.5705,21.5
2.5972,24.5
3.6296,26.3
1.6168,28.3
1.1228,32.3
-0.2761,32.3
-0.4739,1.6
-2.7212,10.6
-1.3102,32.2
-0.9496,9.7
0.1141,9.6
4.1828,32.2
5.1063,32.3
3.4291,32.7
3.3002,8.3
1.2256,10.5
2.0015,2.1
0.6705,3.9
1.7536,20.0
0.6601,26.0
0.5596,26.2
0.3829,32.6
0.0766,32.5
0.0104,32.6
1.0757,3.9
1.1346,7.3
0.5639,14.5
0.0905,14.9
0.3758,17.9
1.1158,18.0
1.7834,4.0
1.2115,2.2
0.9312,0.0
2.5232,4.1
2.894,0.2
0.3382,0.1
1.8337,-0.4
1.8187,1.0
1.3932,0.6
1.2367,-0.6
3.2109,-3.3
4.9132,0.0
6.8225,1.9
7.2438,9.5
5.7691,13.2
7.5919,0.1
9.2058,13.2
7.0843,0.1
8.4195,0.1
8.0709,0.0
8.5048,0.1
8.2885,0.1
9.7724,0.1
13.3366,0.1
15.491,0.1
15.9132,0.1
13.0471,0.0
14.7864,0.1
16.6078,0.1
14.2913,0.1
14.927,0.1
14.9225,0.1
16.607,-0.1
16.2647,0.0
14.8185,0.0
17.9457,0.0
19.6498,-7.1
21.6037,18.7
19.1773,-13.7
20.2649,5.0
22.3164,5.1
20.7566,5.1
19.2451,0.1
19.6717,-0.4
22.8464,3.5
22.6738,4.7
18.1354,4.6
20.9611,4.7
22.0446,6.7
22.1202,4.7
20.8679,6.7
22.0708,6.7
24.3032,6.7
22.0122,4.7
18.1262,3.5
20.2601,-5.3
22.9884,0.0
22.843,7.6
16.1468,11.5
16.777,13.3
16.5102,15.1
16.9219,7.6
15.9853,1.9
16.1321,1.4
17.6145,-0.1
16.7512,1.3
12.0565,7.4
13.4654,15.0
15.2784,15.0
17.0046,6.3
11.6338,12.7
11.231,14.9
10.0688,15.0
11.4705,15.0
10.8742,15.0
10.8862,12.9
11.0519,8.3
10.4713,6.5
7.0429,6.4
7.8435,6.3
10.5592,12.9
12.0725,15.0
9.341,6.3
7.6922,1.1
7.0917,0.1
8.3868,-0.7
7.6363,0.3
7.9735,0.4
7.9264,10.2
9.2894,7.6
6.6701,6.8
8.1045,11.9
9.3407,14.3
10.5955,14.2
8.2503,14.2
8.0299,14.2
8.7593,14.2
9.1256,14.2
7.6343,11.9
7.7804,14.2
7.1,14.2
6.9345,14.3
5.5074,14.2
6.4822,11.9
6.9895,11.9
8.537,11.9
6.9741,11.9
8.4534,10.2
9.5579,10.2
10.982,10.2
8.9175,10.2
10.4391,9.7
10.3726,6.8
10.1027,5.8
8.8149,0.0
9.8071,5.7
10.7217,5.6
11.7795,5.5
9.9248,5.5
12.3941,0.2
13.9022,4.2
14.3134,0.2
12.2584,0.1
15.2826,-0.1
15.9119,-0.1
15.6923,4.0
16.0102,5.3
15.7134,11.7
16.8703,13.9
16.8238,4.0
15.1557,4.0
17.402,6.7
19.6669,2.9
18.1022,6.7
16.1702,2.9
18.593,6.7
20.7974,6.7
20.272,6.7
19.1477,9.6
18.2908,17.4
20.7604,9.7
21.4482,9.6
19.2101,10.0
19.3736,9.9
20.7968,11.0
20.7317,10.7
16.4988,15.0
18.1496,17.4
21.5857,23.5
20.2659,23.6
18.2147,24.0
16.9712,24.5
20.3713,26.1
21.8215,28.3
16.2336,28.3
18.0,28.3
19.9466,28.3
20.4405,28.6
16.36,28.3
17.0383,25.0
20.4117,24.5
18.5634,27.3
16.205,24.7
16.0894,27.8
19.6655,32.2
19.79,37.6
14.164,38.1
16.3359,37.0
17.9193,46.6
16.5472,45.9
14.1299,46.8
14.8946,46.8
17.5986,46.6
14.7555,43.6
12.0936,45.6
13.1041,43.6
15.4662,42.9
15.5893,38.4
11.5363,35.9
11.8296,31.1
13.1087,37.7
12.2763,31.1
10.2856,31.0
10.1876,27.2
11.5559,25.0
10.773,37.7
8.5119,25.3
9.3879,25.0
11.3579,25.4
11.4854,25.0
8.1675,25.0
6.6061,25.0
7.7157,22.1
5.8361,22.0
5.016,19.0
4.6515,17.0
6.7829,11.7
6.1478,11.1
4.8369,9.8
5.9968,-1.4
8.4841,23.6
7.9851,23.4
5.1695,23.4
5.4461,11.4
5.5868,23.4
3.6186,11.7
3.9909,11.8
4.5538,11.7
4.6069,11.8
5.2183,11.8
5.9795,11.8
6.7761,11.8
6.9027,11.8
6.4794,11.7
6.1995,11.8
6.2427,11.8
6.3704,11.7
6.0136,11.8
5.954,11.7
5.8206,10.6
5.8076,4.0
7.068,12.1
7.86,12.2
7.5649,12.2
7.152,8.4
8.7038,4.1
8.3608,4.0
8.6393,0.4
9.3709,12.2
8.9836,18.6
7.5118,12.1
8.2632,9.5
8.8022,12.1
8.9267,19.1
11.5612,19.1
9.8767,19.1
9.6831,18.8
11.1062,18.8
11.5216,18.8
10.7018,18.8
12.005,16.3
10.6141,11.0
11.586,11.0
11.2375,10.9
13.0823,10.7
11.835,10.7
14.5042,10.6
11.6433,10.7
11.8724,10.7
10.8948,10.6
12.6402,6.1
12.2112,-0.3
12.8427,5.8
11.7892,5.8
11.8472,2.5
11.9306,2.5
12.2948,1.2
10.6895,-1.2
10.864,1.3
9.8394,1.3
8.8823,2.4
9.2116,-1.4
7.1347,-3.1
8.1439,0.0
7.2905,-0.2
7.5164,0.0
7.8447,0.0
8.2274,-4.0
7.0647,-8.4
7.9967,0.1
7.7448,0.1
7.3145,-0.1
5.8946,-0.1
7.4083,-0.9
5.5522,-3.3
4.6598,-0.1
2.087,-0.6
3.4106,-0.3
3.7955,-6.2
4.676,-0.6
3.7961,3.2
4.9801,3.1
5.1144,3.2
4.6858,-3.2
3.8799,-2.6
5.1348,-0.2
5.3468,-6.3
5.0215,-0.1
4.1976,-0.7
5.2394,3.4
4.0647,3.4
4.453,3.4
5.012,3.5
3.763,4.5
3.6555,6.5
3.0237,18.6
3.4376,35.7
3.1802,25.4
3.2645,25.3
3.5109,35.6
5.1712,38.9
6.1887,35.6
5.3229,38.9
4.3559,27.2
4.9442,38.9
5.2817,38.9
4.5956,29.2
3.5777,29.2
4.1463,28.1
4.9923,28.0
3.9872,28.0
4.2655,27.0
4.8597,25.6
5.1701,27.0
4.2388,25.7
4.0352,25.6
5.5927,27.4
6.9195,29.5
3.955,29.7
5.5837,27.4
6.388,22.6
6.2004,25.5
3.0502,22.7
5.421,23.4
6.4003,25.4
4.9697,25.4
3.8271,12.5
4.6986,1.8
6.0493,28.6
5.0021,12.7
3.2927,12.6
4.3858,12.6
5.1387,12.7
4.7206,7.0
2.9772,12.5
4.3642,7.0
5.7047,12.5
4.6612,7.0
4.1917,7.0
5.1762,12.5
5.6398,7.0
5.0737,3.2
3.9256,3.1
4.6644,3.2
5.9302,3.2
6.0508,3.1
6.0539,3.2
4.4353,0.0
5.9635,0.1
5.5569,0.0
5.1034,0.1
5.58,0.1
5.22,0.1
6.0133,0.0
5.8578,0.1
5.0917,-0.1
5.6188,1.2
7.2278,2.3
7.2067,7.0
5.9175,20.5
6.6606,11.0
5.5051,20.4
4.432,15.8
3.7074,14.2
4.2444,13.5
4.1006,13.4
3.3938,22.8
2.261,21.6
4.0043,23.9
4.5805,15.9
2.9978,16.0
3.7079,15.9
3.5716,15.9
3.9955,16.6
2.6395,16.7
2.9233,16.9
3.9019,16.9
3.2231,16.8
1.5038,17.9
1.9015,17.9
2.0982,18.5
2.4843,20.7
0.5717,22.3
2.5957,22.8
1.424,22.7
2.3817,21.1
1.8229,23.0
1.9946,22.8
1.6953,22.7
2.4196,21.7
1.7507,21.8
1.3475,25.8
0.2111,25.9
0.9177,26.0
1.3993,23.4
0.8035,24.5
-0.9786,25.1
0.2969,25.9
0.5636,26.1
-0.2755,23.7
-0.5315,27.3
-0.2003,27.2
0.3101,27.3
1.2168,27.2
-0.9196,26.3
-1.0003,26.3
0.7033,26.3
-0.5103,26.3
-0.7773,26.3
-2.2844,25.1
-1.5357,25.0
-1.6468,23.9
-1.6715,21.0
-1.7628,20.1
0.6764,20.1
0.0672,18.7
-0.6089,18.1
-1.144,16.1
0.9302,15.1
-0.2831,14.5
0.4907,10.8
-1.2523,14.8
-0.744,22.1
-0.9657,25.2
-1.0589,18.2
-0.1696,16.5
1.1803,15.2
1.7306,15.1
1.4851,14.2
2.5603,14.1
2.1778,13.8
1.4497,10.1
0.9397,13.7
0.6036,20.0
0.4221,20.1
0.8949,20.2
0.7107,20.2
2.4319,20.2
2.3543,20.2
3.4936,20.2
2.0505,20.2
4.5849,20.1
3.8471,20.1
2.5805,23.6
1.6832,27.8
4.1544,27.8
4.3029,31.3
4.1437,27.8
3.8147,21.5
5.5382,21.4
5.9193,24.5
6.429,27.7
4.536,22.0
7.8971,21.6
7.3092,18.4
7.14,18.4
5.8093,16.7
8.4032,16.5
9.1258,20.5
8.8067,21.6
7.7309,21.7
9.0241,22.2
8.951,16.5
8.334,12.8
7.662,6.6
9.756,6.4
8.9379,20.4
8.6099,18.4
8.016,9.9
10.5216,8.3
9.9709,9.9
9.1904,15.4
10.1451,15.4
9.114,6.9
8.316,6.9
7.8649,6.7
7.5387,6.4
9.9552,7.0
9.0227,6.9
10.2569,6.9
12.2784,6.4
12.8735,1.6
10.6635,0.1
9.8194,-6.9
11.0809,0.0
9.6179,0.0
7.5343,-1.4
8.3586,-7.2
9.7763,-0.9
10.2092,-0.1
8.3779,-0.5
8.0877,3.1
9.7305,4.6
9.5333,13.2
6.7496,3.6
6.0233,3.5
7.1596,0.1
6.6271,0.1
4.0014,0.1
5.833,11.4
7.2882,-9.5
7.4379,1.9
5.319,2.1
4.4271,3.4
4.9106,3.7
4.247,12.2
2.7647,18.3
2.2263,18.6
2.9095,18.5
2.0162,18.6
0.45,19.1
2.0506,19.1
3.5057,19.1
3.3767,21.1
2.6634,30.8
2.7882,23.8
2.6353,35.7
1.1631,30.6
1.3515,32.5
1.7916,44.2
1.3578,44.2
0.4914,32.5
-0.8526,44.1
0.6907,44.0
1.2311,32.3
0.7974,32.2
0.8921,32.2
0.5628,32.2
0.7713,32.3
-0.087,32.2
0.5768,32.3
0.0318,27.5
-0.4806,27.4
-0.2195,27.3
-0.761,26.0
-0.5554,25.6
-0.5995,17.2
-1.2266,13.7
-0.4916,16.4
-0.6384,20.6
-0.5112,22.6
-1.4305,22.6
-0.32,17.1
0.3801,14.7
-0.2476,13.7
0.6424,13.6
0.337,8.7
1.8457,8.3
1.174,2.0
0.1493,-11.7
0.8764,13.8
1.8093,5.3
1.407,5.2
0.8724,5.4
1.5847,13.7
3.4985,20.8
1.9833,20.9
4.1815,22.6
4.7946,10.4
6.6727,5.2
5.1513,5.2
5.0383,10.6
5.2418,14.7
7.838,7.3
7.0103,7.2
7.2507,9.4
6.5695,15.0
8.2934,15.1
8.2262,7.3
10.5019,5.3
11.1001,2.9
12.8261,0.1
13.7352,0.0
12.7097,-5.9
11.0244,0.7
12.5541,16.2
14.273,8.8
12.4786,-0.3
11.3524,7.9
12.8346,-4.3
13.6024,4.3
12.5889,0.3
12.6745,0.3
14.478,0.1
15.2423,-0.4
13.7362,0.0
11.7554,0.0
13.6267,-0.5
15.4911,9.6
13.8046,9.7
12.0032,0.6
12.9866,-0.8
14.1845,10.6
11.6143,1.7
10.5651,16.2
11.6085,12.2
12.415,12.3
12.3988,12.7
9.8397,17.4
11.0873,17.6
12.45,14.2
12.0549,22.2
10.0646,33.7
10.3893,33.7
11.9843,36.3
8.5993,40.6
